{\rtf1\ansi\ansicpg1252\cocoartf1343\cocoasubrtf140,,,,,,,,,
{\fonttbl\f0\fswiss\fcharset0 Helvetica;},,,,,,,,,
{\colortbl;\red255\green255\blue255;},,,,,,,,,
\margl1440\margr1440\vieww28600\viewh15380\viewkind0,,,,,,,,,
\pard\tx566\tx1133\tx1700\tx2267\tx2834\tx3401\tx3968\tx4535\tx5102\tx5669\tx6236\tx6803\pardirnatural,,,,,,,,,
\f0\fs24 \cf0 ,,,,,,,,,
255,T,44,PP,11865453,559.11,39.6,4249.2,254\,
255,T,44,PP,11865601,559.26,39.6,4246.52,254\,
255,T,44,PP,11865756,559.44,39.6,4243.32,254\,
255,T,44,PP,11865914,559.36,39.6,4244.75,254\,
255,T,44,PP,11866055,559.26,39.6,4246.52,254\,
255,T,44,PP,11866204,559.39,39.6,4244.21,254\,
255,T,44,PP,11866353,559.59,39.6,4240.64,254\,
255,T,44,PP,11866501,560.09,39.6,4231.75,254\,
255,T,44,PP,11866656,560.52,39.6,4224.11,254\,
255,T,44,PP,11866808,560.63,39.6,4222.16,254\,
255,T,44,PP,11866963,560.58,39.6,4223.05,254\,
255,T,44,PP,11867104,560.72,39.6,4220.56,254\,
255,T,44,PP,11867249,560.72,39.6,4220.56,254\,
255,T,44,PP,11867410,560.81,39.6,4218.96,254\,
255,T,44,PP,11867558,561.12,39.6,4213.46,254\,
255,T,44,PP,11867713,561.39,39.6,4208.67,254\,
255,T,44,PP,11867866,561.73,39.6,4202.64,254\,
255,T,44,PP,11868006,561.91,39.6,4199.46,254\,
255,T,44,PP,11868162,561.94,39.6,4198.93,254\,
255,T,44,PP,11868310,562.11,39.6,4195.92,254\,
255,T,44,PP,11868456,562.25,39.6,4193.44,254\,
255,T,44,PP,11868604,562.61,39.6,4187.07,254\,
255,T,44,PP,11868760,562.68,39.6,4185.83,254\,
255,T,44,PP,11868899,562.87,39.6,4182.47,254\,
255,T,44,PP,11869054,563.09,39.6,4178.59,254\,
255,T,44,PP,11869206,563.38,39.6,4173.47,254\,
255,T,44,PP,11869352,563.51,39.6,4171.17,254\,
255,T,44,PP,11869515,563.71,39.6,4167.64,254\,
255,T,44,PP,11869650,563.74,39.6,4167.11,254\,
255,T,44,PP,11869804,564.03,39.6,4161.99,254\,
255,T,44,PP,11869960,564.06,39.6,4161.47,254\,
255,T,44,PP,11870112,563.94,39.6,4163.58,254\,
255,T,44,PP,11870258,564.3,39.6,4157.24,254\,
255,T,44,PP,11870406,564.37,39.6,4156,254\,
255,T,44,PP,11870556,564.49,39.6,4153.89,254\,
255,T,44,PP,11870710,564.81,39.6,4148.26,254\,
255,T,44,PP,11870866,565.23,39.6,4140.86,254\,
255,T,44,PP,11871005,565.47,39.6,4136.65,254\,
255,T,44,PP,11871161,565.85,39.6,4129.97,254\,
255,T,44,PP,11871306,566.04,39.6,4126.63,254\,
255,T,44,PP,11871453,566.22,39.6,4123.47,254\,
255,T,44,PP,11871604,566.46,39.6,4119.26,254\,
255,T,44,PP,11871757,566.22,39.6,4123.47,254\,
255,T,44,PP,11871915,566.16,39.6,4124.53,254\,
