Time (sec),Stage,Stage Time (sec),Mach,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),Accel-R (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Vel-R (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
51.40738,S,51.40738,0.565645,0,0.5733915,0,0,34.18252,18.75056,0,-14.5010400079756,-14.5010400079423,-0.0000310908084898872,651.207949865128,-651.207949864118,0.00114665424686429,-89.9999,-89.9999,2253.067,0.0807664
51.41738,S,51.41738,0.5657588,0,0.573394,0,0,34.18252,18.76322,0,-14.4891501228407,-14.4891501228073,-0.000031096429830443,651.352841363117,-651.352841362108,0.00114634328257294,-89.9999,-89.9999,2246.553,0.08077787
51.42738,S,51.42738,0.5658725,0,0.5733964,0,0,34.18252,18.77587,0,-14.4772612311165,-14.4772612310831,-0.0000311020303284114,651.497613972191,-651.497613971183,0.00114603226227661,-89.9999,-89.9999,2240.039,0.08078933
51.43737,S,51.43737,0.5659861,0,0.5733989,0,0,34.18252,18.78852,0,-14.4653713459814,-14.465371345948,-0.0000311076303526847,651.642267682416,-651.642267681409,0.00114572118598004,-89.9999,-89.9999,2233.522,0.08080079
51.44737,S,51.44737,0.5660996,0,0.5734015,0,0,34.18252,18.80119,0,-14.4534797223777,-14.4534797223442,-0.0000311132294295676,651.786802476408,-651.786802475402,0.0011454100536927,-89.9999,-89.9999,2227.004,0.08081225
51.45737,S,51.45737,0.566213,0,0.5734039,0,0,34.18252,18.81384,0,-14.4415816416038,-14.4415816415703,-0.0000311188199799376,651.931218289596,-651.93121828859,0.00114509886549986,-89.9999,-89.9999,2220.485,0.0808237
51.46737,S,51.46737,0.5663262,0,0.5734063,0,0,34.18252,18.82649,0,-14.429699703755,-14.4296997037214,-0.0000311243716873037,652.075515283407,-652.075515282402,0.00114478762178994,-89.9999,-89.9999,2213.964,0.08083515
51.47737,S,51.47737,0.5664394,0,0.5734089,0,0,34.18252,18.83915,0,-14.4178021196866,-14.417802119653,-0.0000311299442372573,652.21969330138,-652.219693300376,0.00114447632235453,-89.9999,-89.9999,2207.442,0.08084659
51.48737,S,51.48737,0.5665525,0,0.5734114,0,0,34.18252,18.8518,0,-14.4059293708873,-14.4059293708537,-0.0000311354859970249,652.363752591868,-652.363752590865,0.00114416496750152,-89.9999,-89.9999,2200.918,0.08085804
51.49736,S,51.49736,0.5666654,0,0.5734138,0,0,34.18252,18.86446,0,-14.394038989047,-14.3940389890133,-0.000031141017809194,652.507692978541,-652.507692977538,0.00114385355733039,-89.9999,-89.9999,2194.393,0.08086947
51.50736,S,51.50736,0.5667782,0,0.5734164,0,0,34.18252,18.87711,0,-14.3821421500366,-14.3821421500029,-0.0000311465581478762,652.651514396825,-652.651514395823,0.00114354209175587,-89.9999,-89.9999,2187.867,0.08088091
51.51736,S,51.51736,0.566891,0,0.5734189,0,0,34.18252,18.88976,0,-14.3702512714909,-14.3702512714571,-0.0000311520790650564,652.795216906327,-652.795216905326,0.00114323057097218,-89.9999,-89.9999,2181.339,0.08089235
51.52736,S,51.52736,0.5670035,0,0.5734212,0,0,34.18252,18.90242,0,-14.3583703270528,-14.358370327019,-0.0000311575824555155,652.938800606387,-652.938800605387,0.00114291899515459,-89.9999,-89.9999,2174.81,0.08090378
51.53736,S,51.53736,0.5671161,0,0.5734237,0,0,34.18252,18.91507,0,-14.3464821803867,-14.3464821803529,-0.0000311630792142422,653.082265424984,-653.082265423984,0.00114260736436941,-89.9999,-89.9999,2168.279,0.08091521
51.54736,S,51.54736,0.5672284,0,0.5734262,0,0,34.18252,18.92772,0,-14.3345895633721,-14.3345895633382,-0.0000311685688675414,653.225611317412,-653.225611316413,0.0011422956786877,-89.9999,-89.9999,2161.747,0.08092663
51.55735,S,51.55735,0.5673407,0,0.5734286,0,0,34.18252,18.94038,0,-14.3226999265898,-14.3226999265559,-0.000031174051415413,653.368838313475,-653.368838312477,0.00114198393818051,-89.9999,-89.9999,2155.213,0.08093805
51.56735,S,51.56735,0.5674529,0,0.5734311,0,0,34.18252,18.95302,0,-14.3108192305045,-14.3108192304705,-0.000031179509331136,653.51194650258,-653.511946501583,0.00114167214309417,-89.9999,-89.9999,2148.678,0.08094947
51.57735,S,51.57735,0.567565,0,0.5734336,0,0,34.18252,18.96568,0,-14.2989278552533,-14.2989278552193,-0.0000311849800366284,653.654935777936,-653.654935776939,0.00114136029330077,-89.9999,-89.9999,2142.141,0.08096088
51.58735,S,51.58735,0.5676768,0,0.573436,0,0,34.18252,18.97833,0,-14.2870486492841,-14.2870486492501,-0.0000311904180571543,653.797806261234,-653.797806260238,0.00114104838912717,-89.9999,-89.9999,2135.603,0.0809723
51.59735,S,51.59735,0.5677887,0,0.5734385,0,0,34.18252,18.99098,0,-14.2751577707384,-14.2751577707043,-0.0000311958612883271,653.940557835749,-653.940557834754,0.00114073643052126,-89.9999,-89.9999,2129.064,0.08098371
51.60735,S,51.60735,0.5679005,0,0.5734409,0,0,34.18252,19.00363,0,-14.2632735977153,-14.2632735976812,-0.0000312012898349496,654.083190568537,-654.083190567543,0.00114042441762988,-89.9999,-89.9999,2122.523,0.08099511
51.61734,S,51.61734,0.5680121,0,0.5734434,0,0,34.18252,19.01628,0,-14.2513852026965,-14.2513852026623,-0.0000312067131709253,654.225704417377,-654.225704416384,0.00114011235050515,-89.9999,-89.9999,2115.981,0.08100651
51.62734,S,51.62734,0.5681236,0,0.5734458,0,0,34.18252,19.02893,0,-14.239500532968,-14.2395005329338,-0.000031212125138217,654.368099419524,-654.368099418531,0.00113980022926074,-89.9999,-89.9999,2109.437,0.08101791
51.63734,S,51.63734,0.568235,0,0.5734482,0,0,34.18252,19.04158,0,-14.2276183467665,-14.2276183467323,-0.0000312175195787875,654.51037559981,-654.510375598818,0.00113948805407193,-89.9999,-89.9999,2102.892,0.08102931
51.64734,S,51.64734,0.5683463,0,0.5734506,0,0,34.18252,19.05423,0,-14.2157319385692,-14.2157319385349,-0.0000312228998085029,654.652532916017,-654.652532915026,0.00113917582508082,-89.9999,-89.9999,2096.345,0.0810407
51.65734,S,51.65734,0.5684574,0,0.5734531,0,0,34.18252,19.06688,0,-14.2038514908365,-14.2038514908022,-0.0000312282786171328,654.79457142775,-654.794571426759,0.00113886354230163,-89.9999,-89.9999,2089.797,0.08105209
51.66734,S,51.66734,0.5685685,0,0.5734555,0,0,34.18252,19.07953,0,-14.1919603639381,-14.1919603639037,-0.0000312336531625062,654.936491028216,-654.936491027226,0.00113855120577699,-89.9999,-89.9999,2083.248,0.08106348
51.67733,S,51.67733,0.5686795,0,0.5734579,0,0,34.18252,19.09216,0,-14.1801002811262,-14.1801002810918,-0.0000312389789172774,655.078292027856,-655.078292026867,0.0011382388159948,-89.9999,-89.9999,2076.697,0.08107486
51.68733,S,51.68733,0.5687903,0,0.5734603,0,0,34.18252,19.10482,0,-14.1682103959912,-14.1682103959568,-0.0000312443411465764,655.219974128648,-655.21997412766,0.00113792637259032,-89.9999,-89.9999,2070.145,0.08108625
51.69733,S,51.69733,0.5689011,0,0.5734628,0,0,34.18252,19.11747,0,-14.1563197657982,-14.1563197657637,-0.0000312496830069833,655.36153732314,-655.361537322153,0.00113761387576724,-89.9999,-89.9999,2063.591,0.08109763
51.70733,S,51.70733,0.5690117,0,0.5734652,0,0,34.18252,19.1301,0,-14.1444487554678,-14.1444487554333,-0.0000312549978667656,655.502981807533,-655.502981806546,0.00113730132579556,-89.9999,-89.9999,2057.036,0.081109
51.71733,S,51.71733,0.5691221,0,0.5734676,0,0,34.18252,19.14275,0,-14.1325616022125,-14.1325616021779,-0.0000312603179371947,655.644307420395,-655.644307419409,0.00113698872262318,-89.9999,-89.9999,2050.48,0.08112037
51.72733,S,51.72733,0.5692326,0,0.57347,0,0,34.18252,19.1554,0,-14.1206818995378,-14.1206818995032,-0.0000312656280600253,655.785514236233,-655.785514235248,0.00113667606634957,-89.9999,-89.9999,2043.922,0.08113174
51.73732,S,51.73732,0.5693429,0,0.5734724,0,0,34.18252,19.16805,0,-14.1087982232202,-14.1087982231855,-0.0000312709206561347,655.92660221531,-655.926602214326,0.00113636335715,-89.9999,-89.9999,2037.363,0.0811431
51.74732,S,51.74732,0.5694531,0,0.5734748,0,0,34.18252,19.18069,0,-14.0969219974833,-14.0969219974486,-0.0000312762089889876,656.067571432134,-656.06757143115,0.0011360505950671,-89.9999,-89.9999,2030.802,0.08115447
51.75732,S,51.75732,0.5695632,0,0.5734771,0,0,34.18252,19.19333,0,-14.0850415497505,-14.0850415497158,-0.0000312814741107773,656.208421844482,-656.208421843499,0.00113573778033298,-89.9999,-89.9999,2024.24,0.08116583
51.76732,S,51.76732,0.5696731,0,0.5734797,0,0,34.18252,19.20598,0,-14.0731603569598,-14.073160356925,-0.0000312867472853848,656.349153444905,-656.349153443923,0.00113542491286712,-89.9999,-89.9999,2017.677,0.08117718
51.77732,S,51.77732,0.5697829,0,0.573482,0,0,34.18252,19.21862,0,-14.0612886015713,-14.0612886015365,-0.0000312919901435016,656.489766327777,-656.489766326796,0.00113511199297268,-89.9999,-89.9999,2011.112,0.08118854
51.78732,S,51.78732,0.5698927,0,0.5734844,0,0,34.18252,19.23125,0,-14.0494183362991,-14.0494183362642,-0.0000312972325279232,656.630260507999,-656.630260507018,0.0011347990206544,-89.9999,-89.9999,2004.545,0.08119988
51.79731,S,51.79731,0.5700023,0,0.5734867,0,0,34.18252,19.2439,0,-14.0375391303298,-14.0375391302949,-0.0000313024673332221,656.770635896163,-656.770635895183,0.00113448599598806,-89.9999,-89.9999,1997.978,0.08121123
51.80731,S,51.80731,0.5701119,0,0.5734891,0,0,34.18252,19.25653,0,-14.0256616628294,-14.0256616627945,-0.0000313076827170192,656.910892509655,-656.910892508676,0.00113417291916789,-89.9999,-89.9999,1991.408,0.08122257
51.81731,S,51.81731,0.5702212,0,0.5734915,0,0,34.18252,19.26917,0,-14.0138000899014,-14.0138000898664,-0.0000313128819951805,657.05103050742,-657.051030506442,0.00113385979035494,-89.9999,-89.9999,1984.838,0.08123391
51.82731,S,51.82731,0.5703305,0,0.5734938,0,0,34.18252,19.28181,0,-14.0019181520526,-14.0019181520176,-0.0000313180897998549,657.19104968581,-657.191049684832,0.00113354660946394,-89.9999,-89.9999,1978.266,0.08124525
51.83731,S,51.83731,0.5704398,0,0.5734963,0,0,34.18252,19.29445,0,-13.990038449378,-13.9900384493429,-0.0000313232900254066,657.330950067175,-657.330950066198,0.00113323337657069,-89.9999,-89.9999,1971.693,0.08125658
51.84731,S,51.84731,0.5705488,0,0.5734985,0,0,34.18252,19.30709,0,-13.978161478583,-13.9781614785479,-0.0000313284694083709,657.470731678835,-657.470731677859,0.00113292009188361,-89.9999,-89.9999,1965.118,0.08126792
51.8573,S,51.8573,0.5706578,0,0.5735009,0,0,34.18252,19.31972,0,-13.966301395771,-13.9663013957359,-0.0000313336213170154,657.61039468967,-657.610394688695,0.00113260675567744,-89.9999,-89.9999,1958.542,0.08127924
51.8673,S,51.8673,0.5707667,0,0.5735033,0,0,34.18252,19.33236,0,-13.9544298887353,-13.9544298887001,-0.0000313387883839054,657.749938985438,-657.749938984463,0.00113229336780061,-89.9999,-89.9999,1951.964,0.08129057
51.8773,S,51.8773,0.5708754,0,0.5735056,0,0,34.18252,19.345,0,-13.9425501860607,-13.9425501860255,-0.0000313439582929663,657.889364484181,-657.889364483207,0.00113197992822469,-89.9999,-89.9999,1945.385,0.08130189
51.8873,S,51.8873,0.5709841,0,0.573508,0,0,34.18252,19.35763,0,-13.9306799207884,-13.9306799207531,-0.0000313490950433655,658.028671280274,-658.028671279301,0.00113166643728126,-89.9999,-89.9999,1938.805,0.08131321
51.8973,S,51.8973,0.5710925,0,0.5735103,0,0,34.18252,19.37027,0,-13.9188084137526,-13.9188084137173,-0.0000313542190039952,658.167859361299,-658.167859360327,0.00113135289509823,-89.9999,-89.9999,1932.224,0.08132453
51.9073,S,51.9073,0.571201,0,0.5735127,0,0,34.18252,19.3829,0,-13.9069423704762,-13.9069423704408,-0.0000313593297011602,658.306928781895,-658.306928780923,0.00113103930180823,-89.9999,-89.9999,1925.64,0.08133584
51.91729,S,51.91729,0.5713093,0,0.573515,0,0,34.18252,19.39553,0,-13.8950783140211,-13.8950783139857,-0.000031364431398117,658.445879561928,-658.445879560957,0.00113072565750126,-89.9999,-89.9999,1919.056,0.08134715
51.92729,S,51.92729,0.5714175,0,0.5735173,0,0,34.18252,19.40816,0,-13.8832045718111,-13.8832045717757,-0.0000313695345161593,658.584711604542,-658.584711603572,0.00113041196216311,-89.9999,-89.9999,1912.47,0.08135845
51.93729,S,51.93729,0.5715256,0,0.5735196,0,0,34.18252,19.42079,0,-13.8713395219454,-13.8713395219099,-0.000031374616317919,658.72342499666,-658.723424995691,0.00113009821600694,-89.9999,-89.9999,1905.883,0.08136975
51.94729,S,51.94729,0.5716336,0,0.573522,0,0,34.18252,19.43343,0,-13.8594704984365,-13.859470498401,-0.0000313797056988014,658.862019698546,-658.862019697577,0.00112978441895697,-89.9999,-89.9999,1899.294,0.08138105
51.95729,S,51.95729,0.5717415,0,0.5735243,0,0,34.18252,19.44606,0,-13.8476002331643,-13.8476002331287,-0.0000313847704475351,659.000495697781,-659.000495696813,0.00112947057125951,-89.9999,-89.9999,1892.704,0.08139235
51.96729,S,51.96729,0.5718493,0,0.5735266,0,0,34.18252,19.45869,0,-13.8357349349458,-13.8357349349102,-0.000031389832827793,659.138853044037,-659.13885304307,0.00112915667293825,-89.9999,-89.9999,1886.113,0.08140364
51.97728,S,51.97728,0.5719569,0,0.5735289,0,0,34.18252,19.47131,0,-13.8238751004866,-13.8238751004509,-0.0000313948667863408,659.277091791951,-659.277091790985,0.0011288427242774,-89.9999,-89.9999,1879.52,0.08141493
51.98728,S,51.98728,0.5720645,0,0.5735313,0,0,34.18252,19.48394,0,-13.8120152660273,-13.8120152659916,-0.0000313999016922789,659.415211941524,-659.415211940558,0.0011285287252675,-89.9999,-89.9999,1872.926,0.08142622
51.99728,S,51.99728,0.5721719,0,0.5735336,0,0,34.18252,19.49658,0,-13.8001400337011,-13.8001400336654,-0.0000314049474932059,659.553213338775,-659.55321333781,0.00112821467579959,-89.9999,-89.9999,1866.33,0.0814375
52.00728,S,52.00728,0.5722792,0,0.5735359,0,0,34.18252,19.50919,0,-13.7882816893581,-13.7882816893223,-0.000031409939766579,659.691096152585,-659.691096151621,0.00112790057640894,-89.9999,-89.9999,1859.733,0.08144878
52.01728,S,52.01728,0.5723864,0,0.5735382,0,0,34.18252,19.52183,0,-13.7764203647827,-13.7764203647469,-0.0000314149580931862,659.828860353153,-659.828860352189,0.00112758642683503,-89.9999,-89.9999,1853.135,0.08146006
52.02728,S,52.02728,0.5724934,0,0.5735404,0,0,34.18252,19.53445,0,-13.7645595369128,-13.7645595368769,-0.0000314199479980834,659.966505945444,-659.966505944481,0.00112727222736207,-89.9999,-89.9999,1846.536,0.08147133
52.03727,S,52.03727,0.5726004,0,0.5735428,0,0,34.18252,19.54707,0,-13.7527011925696,-13.7527011925337,-0.0000314249284290773,660.104032954294,-660.104032953332,0.0011269579780848,-89.9999,-89.9999,1839.934,0.0814826
52.04727,S,52.04727,0.5727074,0,0.573545,0,0,34.18252,19.5597,0,-13.7408396196415,-13.7408396196056,-0.0000314299079126808,660.241441347418,-660.241441346457,0.0011266436790127,-89.9999,-89.9999,1833.332,0.08149387
52.05727,S,52.05727,0.5728141,0,0.5735474,0,0,34.18252,19.57232,0,-13.7289797851824,-13.7289797851464,-0.0000314348689221727,660.3787311422,-660.37873114124,0.0011263293303305,-89.9999,-89.9999,1826.728,0.08150513
52.06727,S,52.06727,0.5729208,0,0.5735496,0,0,34.18252,19.58494,0,-13.7171199507231,-13.7171199506871,-0.0000314398218788468,660.515902338641,-660.515902337681,0.00112601493211874,-89.9999,-89.9999,1820.123,0.0815164
52.07727,S,52.07727,0.5730273,0,0.5735519,0,0,34.18252,19.59757,0,-13.7052601162639,-13.7052601162278,-0.0000314447705722644,660.652954936739,-660.65295493578,0.00112570048442005,-89.9999,-89.9999,1813.517,0.08152766
52.08727,S,52.08727,0.5731338,0,0.5735542,0,0,34.18252,19.61019,0,-13.6933982949831,-13.693398294947,-0.0000314497102654739,660.789888916627,-660.789888915669,0.00112538598732442,-89.9999,-89.9999,1806.909,0.08153892
52.09726,S,52.09726,0.5732401,0,0.5735565,0,0,34.18252,19.6228,0,-13.6815486429843,-13.6815486429481,-0.0000314546196421925,660.926704399998,-660.92670439904,0.00112507144113503,-89.9999,-89.9999,1800.299,0.08155017
52.10726,S,52.10726,0.5733463,0,0.5735587,0,0,34.18252,19.63542,0,-13.6696982459273,-13.6696982458911,-0.0000314595290189112,661.063401379401,-661.063401378444,0.00112475684585187,-89.9999,-89.9999,1793.689,0.08156142
52.11726,S,52.11726,0.5734524,0,0.573561,0,0,34.18252,19.64804,0,-13.6578401499369,-13.6578401499007,-0.0000314644308165072,661.199979777846,-661.19997977689,0.00112444220155074,-89.9999,-89.9999,1787.077,0.08157266
52.12726,S,52.12726,0.5735584,0,0.5735633,0,0,34.18252,19.66065,0,-13.6459902495854,-13.6459902495491,-0.0000314693193506385,661.336439677291,-661.336439676336,0.00112412750836427,-89.9999,-89.9999,1780.464,0.0815839
52.13726,S,52.13726,0.5736644,0,0.5735655,0,0,34.18252,19.67327,0,-13.6341396041758,-13.6341396041395,-0.0000314741974634761,661.472781070285,-661.47278106933,0.00112381276639667,-89.9999,-89.9999,1773.849,0.08159515
52.14725,S,52.14725,0.5737702,0,0.5735677,0,0,34.18252,19.68588,0,-13.622289952177,-13.6222899521406,-0.0000314790561548118,661.609003966761,-661.609003965807,0.00112349797584216,-89.9999,-89.9999,1767.233,0.08160638
52.15725,S,52.15725,0.5738758,0,0.57357,0,0,34.18252,19.6985,0,-13.6104283792489,-13.6104283792125,-0.0000314839300043929,661.74510824751,-661.745108246557,0.00112318313654915,-89.9999,-89.9999,1760.615,0.08161762
52.16725,S,52.16725,0.5739815,0,0.5735722,0,0,34.18252,19.71111,0,-13.5985807140716,-13.5985807140351,-0.0000314887711690075,661.88109405161,-661.881094050658,0.0011228682488445,-89.9999,-89.9999,1753.996,0.08162884
52.17725,S,52.17725,0.5740868,0,0.5735745,0,0,34.18252,19.72373,0,-13.5867300686619,-13.5867300686254,-0.000031493618017964,662.016961349259,-662.016961348307,0.00112255331267136,-89.9999,-89.9999,1747.376,0.08164007
52.18725,S,52.18725,0.5741922,0,0.5735767,0,0,34.18252,19.73634,0,-13.5748794232523,-13.5748794232158,-0.0000314984392873815,662.152710140456,-662.152710139505,0.00112223832828553,-89.9999,-89.9999,1740.755,0.08165129
52.19725,S,52.19725,0.5742974,0,0.5735789,0,0,34.18252,19.74895,0,-13.5630315097223,-13.5630315096857,-0.0000315032596094086,662.28834045252,-662.28834045157,0.00112192329569648,-89.9999,-89.9999,1734.132,0.08166251
52.20724,S,52.20724,0.5744025,0,0.5735812,0,0,34.18252,19.76156,0,-13.5511888115988,-13.5511888115622,-0.0000315080690364469,662.423852337606,-662.423852336657,0.00112160821501316,-89.9999,-89.9999,1727.508,0.08167373
52.21724,S,52.21724,0.5745077,0,0.5735834,0,0,34.18252,19.77416,0,-13.5393476035915,-13.5393476035548,-0.0000315128500417751,662.559245810615,-662.559245809666,0.00112129308651979,-89.9999,-89.9999,1720.882,0.08168495
52.22724,S,52.22724,0.5746125,0,0.5735856,0,0,34.18252,19.78678,0,-13.5274979515927,-13.527497951556,-0.0000315176419420922,662.694520787106,-662.694520786158,0.00112097791010741,-89.9999,-89.9999,1714.255,0.08169616
52.23724,S,52.23724,0.5747173,0,0.5735878,0,0,34.18252,19.79939,0,-13.515646561125,-13.5156465610882,-0.0000315224328950189,662.829677249695,-662.829677248748,0.00112066268578551,-89.9999,-89.9999,1707.627,0.08170737
52.24724,S,52.24724,0.574822,0,0.57359,0,0,34.18252,19.812,0,-13.5038003860638,-13.503800386027,-0.0000315271954262356,662.964715250537,-662.96471524959,0.00112034741383829,-89.9999,-89.9999,1700.997,0.08171857
52.25724,S,52.25724,0.5749266,0,0.5735922,0,0,34.18252,19.8246,0,-13.4919601714672,-13.4919601714304,-0.0000315319494309392,663.099634849235,-663.099634848289,0.00112003209435103,-89.9999,-89.9999,1694.366,0.08172977
52.26723,S,52.26723,0.575031,0,0.5735944,0,0,34.18252,19.8372,0,-13.4801214469869,-13.48012144695,-0.0000315366873300072,663.234436060691,-663.234436059746,0.00111971672748478,-89.9999,-89.9999,1687.734,0.08174097
52.27723,S,52.27723,0.5751354,0,0.5735966,0,0,34.18252,19.8498,0,-13.4682812323903,-13.4682812323534,-0.0000315414209658186,663.369118870003,-663.369118869059,0.00111940131328217,-89.9999,-89.9999,1681.1,0.08175217
52.28723,S,52.28723,0.5752397,0,0.5735987,0,0,34.18252,19.8624,0,-13.4564504551961,-13.4564504551591,-0.000031546134706433,663.503683371547,-663.503683370603,0.00111908585194216,-89.9999,-89.9999,1674.465,0.08176336
52.29723,S,52.29723,0.5753438,0,0.5736009,0,0,34.18252,19.87501,0,-13.444605025193,-13.444605025156,-0.0000315508588683411,663.638129418793,-663.63812941785,0.00111877034336053,-89.9999,-89.9999,1667.829,0.08177455
52.30723,S,52.30723,0.5754478,0,0.5736032,0,0,34.18252,19.88761,0,-13.4327697776503,-13.4327697776132,-0.0000315555498715874,663.772457113566,-663.772457112624,0.00111845478786887,-89.9999,-89.9999,1661.191,0.08178573
52.31723,S,52.31723,0.5755518,0,0.5736054,0,0,34.18252,19.90021,0,-13.4209295630537,-13.4209295630166,-0.0000315602489276516,663.906666406196,-663.906666405254,0.00111813918538665,-89.99991,-89.99991,1654.552,0.08179691
52.32722,S,52.32722,0.5756556,0,0.5736075,0,0,34.18252,19.91281,0,-13.4090900935153,-13.4090900934781,-0.000031564931404385,664.040757304133,-664.040757303192,0.00111782353607966,-89.99991,-89.99991,1647.912,0.0818081
52.33722,S,52.33722,0.5757593,0,0.5736097,0,0,34.18252,19.9254,0,-13.3972585712629,-13.3972585712257,-0.0000315696001439584,664.17472988685,-664.17472988591,0.00111750784008528,-89.99991,-89.99991,1641.27,0.08181927
52.34722,S,52.34722,0.5758629,0,0.5736118,0,0,34.18252,19.938,0,-13.3854300292429,-13.3854300292057,-0.0000315742603570188,664.308584184149,-664.30858418321,0.00111719209748877,-89.99991,-89.99991,1634.627,0.08183045
52.35722,S,52.35722,0.5759664,0,0.573614,0,0,34.18252,19.95061,0,-13.3735793838333,-13.373579383796,-0.0000315789286228971,664.442319974998,-664.442319974059,0.0011168763082096,-89.99991,-89.99991,1627.982,0.08184162
52.36722,S,52.36722,0.5760698,0,0.5736161,0,0,34.18252,19.96319,0,-13.3617597825101,-13.3617597824728,-0.000031583547624478,664.575937569835,-664.575937568897,0.00111656047274041,-89.99991,-89.99991,1621.337,0.08185279
52.37722,S,52.37722,0.576173,0,0.5736184,0,0,34.18252,19.97579,0,-13.3499205613244,-13.349920561287,-0.0000315881974162447,664.709436772463,-664.709436771526,0.00111624459077331,-89.99991,-89.99991,1614.69,0.08186395
52.38721,S,52.38721,0.5762762,0,0.5736205,0,0,34.18252,19.98837,0,-13.3381014567067,-13.3381014566693,-0.0000315927927330672,664.842817784048,-664.842817783111,0.00111592866285304,-89.99991,-89.99991,1608.041,0.08187511
52.39721,S,52.39721,0.5763792,0,0.5736226,0,0,34.18252,20.00097,0,-13.3262609937575,-13.32626099372,-0.0000315974098398674,664.976080391006,-664.97608039007,0.0011156126887617,-89.99991,-89.99991,1601.391,0.08188627
52.40721,S,52.40721,0.5764822,0,0.5736247,0,0,34.18252,20.01356,0,-13.3144396539655,-13.314439653928,-0.0000316020075251656,665.109224784568,-665.109224783633,0.00111529666869351,-89.99991,-89.99991,1594.74,0.08189742
52.41721,S,52.41721,0.576585,0,0.5736269,0,0,34.18252,20.02614,0,-13.3026140921777,-13.3026140921402,-0.0000316065881574379,665.242250922515,-665.242250921581,0.001114980602819,-89.99991,-89.99991,1588.088,0.08190858
52.42721,S,52.42721,0.5766878,0,0.573629,0,0,34.18252,20.03873,0,-13.2907795896931,-13.2907795896555,-0.0000316111678423198,665.375158715441,-665.375158714507,0.00111466449114764,-89.99991,-89.99991,1581.434,0.08191972
52.43721,S,52.43721,0.5767903,0,0.5736311,0,0,34.18252,20.05133,0,-13.2789512960258,-13.2789512959882,-0.000031615748474592,665.507948225432,-665.507948224499,0.00111434833366996,-89.99991,-89.99991,1574.779,0.08193087
52.4472,S,52.4472,0.5768929,0,0.5736333,0,0,34.18252,20.0639,0,-13.2671384002254,-13.2671384001877,-0.0000316202883690799,665.640619606468,-665.640619605536,0.00111403213079334,-89.99991,-89.99991,1568.123,0.08194201
52.4572,S,52.4572,0.5769953,0,0.5736353,0,0,34.18252,20.07649,0,-13.2553118450269,-13.2553118449892,-0.0000316248377374711,665.773172721954,-665.773172721023,0.00111371588242303,-89.99991,-89.99991,1561.465,0.08195315
52.4672,S,52.4672,0.5770975,0,0.5736375,0,0,34.18252,20.08908,0,-13.2434890151188,-13.243489015081,-0.0000316293823689106,665.905607609145,-665.905607608214,0.00111339958860641,-89.99991,-89.99991,1554.806,0.08196428
52.4772,S,52.4772,0.5771997,0,0.5736396,0,0,34.18252,20.10167,0,-13.231659479688,-13.2316594796502,-0.0000316339094736289,666.037924200983,-666.037924200053,0.00111308324951874,-89.99991,-89.99991,1548.145,0.08197542
52.4872,S,52.4872,0.5773018,0,0.5736417,0,0,34.18252,20.11425,0,-13.2198485707092,-13.2198485706713,-0.000031638421893797,666.170122683734,-666.170122682805,0.00111276686530687,-89.99991,-89.99991,1541.484,0.08198655
52.4972,S,52.4972,0.5774037,0,0.5736439,0,0,34.18252,20.12683,0,-13.208021767158,-13.2080217671201,-0.0000316429300507085,666.302202898453,-666.302202897524,0.00111245043601344,-89.99991,-89.99991,1534.821,0.08199767
52.50719,S,52.50719,0.5775055,0,0.5736459,0,0,34.18252,20.1394,0,-13.1962078779467,-13.1962078779088,-0.0000316474112069956,666.434164974282,-666.434164973354,0.00111213396190844,-89.99991,-89.99991,1528.156,0.08200879
52.51719,S,52.51719,0.5776073,0,0.573648,0,0,34.18252,20.15198,0,-13.1843917535614,-13.1843917535234,-0.0000316518989950149,666.566008888869,-666.566008887942,0.00111181744292556,-89.99991,-89.99991,1521.491,0.08201991
52.52719,S,52.52719,0.577709,0,0.5736501,0,0,34.18252,20.16455,0,-13.1725793544663,-13.1725793544283,-0.0000316563593087146,666.697734679469,-666.697734678542,0.00111150087933955,-89.99991,-89.99991,1514.824,0.08203103
52.53719,S,52.53719,0.5778105,0,0.5736521,0,0,34.18252,20.17714,0,-13.1607597531432,-13.1607597531051,-0.0000316608371491354,666.829342274057,-666.829342273131,0.00111118427097514,-89.99991,-89.99991,1508.155,0.08204214
52.54719,S,52.54719,0.5779119,0,0.5736543,0,0,34.18252,20.18971,0,-13.1489503342805,-13.1489503342424,-0.0000316652808835042,666.960831774459,-666.960831773534,0.00111086761817338,-89.99991,-89.99991,1501.486,0.08205325
52.55719,S,52.55719,0.5780132,0,0.5736563,0,0,34.18252,20.20229,0,-13.1371312296628,-13.1371312296246,-0.0000316697269863488,667.092203083818,-667.092203082894,0.0011105509209106,-89.99991,-89.99991,1494.815,0.08206436
52.56718,S,52.56718,0.5781144,0,0.5736584,0,0,34.18252,20.21485,0,-13.1253305031443,-13.1253305031061,-0.0000316741489307398,667.223456385915,-667.223456384991,0.00111023417942837,-89.99991,-89.99991,1488.143,0.08207546
