Time (sec),Stage,Stage Time (sec),Mach,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),Accel-R (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Vel-R (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
27.96054,S,27.96054,0.1165247,3.381222,0.5932133,0.008115134,0,34.18252,0.5838355,0.008009171,-31.8318893561791,-31.82901,-0.4281383,127.448149592895,-72.6838,92.47037,-31.38999,-38.16814,10793.59,2885.354
27.97054,S,27.97054,0.1166874,3.322293,0.593192,0.007975926,0,34.18252,0.5854606,0.007894009,-31.8301166020159,-31.82723,-0.4286647,127.626415714279,-73.00208,92.46608,-31.56739,-38.29113,10792.86,2886.278
27.98055,S,27.98055,0.1168505,3.263458,0.5931706,0.007836938,0,34.18252,0.5870928,0.007778384,-31.8283338865943,-31.82544,-0.4291932,127.805201987747,-73.32034,92.46178,-31.74436,-38.41371,10792.12,2887.203
27.99055,S,27.99055,0.1170142,3.204723,0.5931492,0.007698176,0,34.18252,0.5887322,0.007662307,-31.8265512145216,-31.82365,-0.4297242,127.984524805853,-73.63858,92.45748,-31.92089,-38.53588,10791.39,2888.127
28.00055,S,28.00055,0.1171783,3.146098,0.5931277,0.007559646,0,34.18252,0.5903786,0.007545768,-31.8247685818743,-31.82186,-0.4302574,128.164369304679,-73.9568,92.45318,-32.09698,-38.65764,10790.65,2889.052
28.01055,S,28.01055,0.1173429,3.087592,0.5931062,0.007421377,0,34.18252,0.5920322,0.007428803,-31.8229659933098,-31.82005,-0.430793,128.344733143195,-74.275,92.44887,-32.27261,-38.77899,10789.91,2889.976
28.02055,S,28.02055,0.1175079,3.029211,0.5930846,0.007283386,0,34.18252,0.5936929,0.007311423,-31.8211734435034,-31.81825,-0.4313308,128.525626003955,-74.59319,92.44456,-32.44778,-38.89994,10789.16,2890.901
28.03055,S,28.03055,0.1176735,2.970958,0.5930629,0.00714569,0,34.18252,0.5953608,0.007193641,-31.8193709371232,-31.81644,-0.431871,128.707027737657,-74.91135,92.44024,-32.62249,-39.02048,10788.41,2891.825
28.04055,S,28.04055,0.1178395,2.912846,0.5930411,0.007008293,0,34.18252,0.5970361,0.007075463,-31.8175584729467,-31.81462,-0.4324135,128.888941811068,-75.22949,92.43591,-32.79672,-39.14061,10787.66,2892.75
28.05055,S,28.05055,0.1180059,2.854879,0.5930192,0.006871232,0,34.18252,0.598718,0.006956915,-31.8157560451715,-31.81281,-0.432958,129.071377949894,-75.54762,92.43159,-32.97048,-39.26035,10786.9,2893.674
28.06055,S,28.06055,0.1181729,2.797065,0.5929973,0.006734511,0,34.18252,0.6004074,0.006838008,-31.8139336634976,-31.81098,-0.433505,129.254321823258,-75.86573,92.42725,-33.14375,-39.37968,10786.14,2894.598
28.07055,S,28.07055,0.1183403,2.739411,0.5929754,0.006598146,0,34.18252,0.6021034,0.006718747,-31.8121113152991,-31.80915,-0.4340537,129.437771131613,-76.18382,92.42291,-33.31653,-39.49862,10785.38,2895.522
28.08055,S,28.08055,0.1185081,2.681925,0.5929533,0.006462163,0,34.18252,0.6038069,0.006599165,-31.810289012966,-31.80732,-0.434605,129.621717423592,-76.50189,92.41856,-33.48882,-39.61715,10784.62,2896.447
28.09055,S,28.09055,0.1186765,2.624612,0.5929312,0.006326573,0,34.18252,0.6055173,0.006479269,-31.8084567493687,-31.80548,-0.4351583,129.806182808689,-76.81995,92.41421,-33.66059,-39.73529,10783.85,2897.371
28.10055,S,28.10055,0.1188452,2.567485,0.592909,0.00619139,0,34.18252,0.607235,0.006359071,-31.8066245250572,-31.80364,-0.4357137,129.991146786957,-77.13799,92.40985,-33.83185,-39.85303,10783.08,2898.295
28.11055,S,28.11055,0.1190144,2.510543,0.5928867,0.006056647,0,34.18252,0.6089596,0.006238602,-31.804782341089,-31.80179,-0.4362712,130.176607087265,-77.45601,92.40549,-34.0026,-39.97037,10782.3,2899.219
28.12055,S,28.12055,0.1191841,2.453794,0.5928645,0.00592234,0,34.18252,0.6106917,0.006117864,-31.8029402007665,-31.79994,-0.4368311,130.362567568628,-77.77401,92.40112,-34.17282,-40.08731,10781.53,2900.143
28.13055,S,28.13055,0.1193543,2.397248,0.5928421,0.005788486,0,34.18252,0.6124303,0.005996863,-31.8010880955418,-31.79808,-0.4373927,130.549019833551,-78.09199,92.39675,-34.34251,-40.20386,10780.75,2901.067
28.14055,S,28.14055,0.1195248,2.340912,0.5928196,0.005655112,0,34.18252,0.6141767,0.005875635,-31.7992360355884,-31.79622,-0.4379568,130.735961632757,-78.40995,92.39237,-34.51166,-40.32002,10779.96,2901.991
28.15055,S,28.15055,0.1196959,2.284788,0.5927971,0.00552223,0,34.18252,0.6159297,0.005754188,-31.7973740123444,-31.79435,-0.4385227,130.923396820223,-78.72789,92.38799,-34.68027,-40.43579,10779.17,2902.915
28.16055,S,28.16055,0.1198673,2.228888,0.5927745,0.00538985,0,34.18252,0.61769,0.00563253,-31.7955120291092,-31.79248,-0.4390907,131.111310960604,-79.04581,92.3836,-34.84833,-40.55116,10778.38,2903.839
28.17055,S,28.17055,0.1200392,2.173223,0.5927519,0.005257996,0,34.18252,0.6194572,0.005510689,-31.7936400841928,-31.7906,-0.4396606,131.299720054053,-79.36372,92.3792,-35.01583,-40.66615,10777.59,2904.762
28.18055,S,28.18055,0.1202116,2.117793,0.5927292,0.005126697,0,34.18252,0.6212314,0.005388694,-31.7917581777119,-31.78871,-0.4402324,131.488609771495,-79.68161,92.3748,-35.18278,-40.78074,10776.79,2905.686
28.19055,S,28.19055,0.1203844,2.062609,0.5927064,0.004995949,0,34.18252,0.6230134,0.005266544,-31.7898863161803,-31.78683,-0.4408067,131.677977900508,-79.99948,92.37039,-35.34914,-40.89494,10775.99,2906.61
28.20055,S,28.20055,0.1205576,2.007678,0.5926836,0.004865781,0,34.18252,0.6248021,0.005144266,-31.7879944901292,-31.78493,-0.4413826,131.867816185192,-80.31733,92.36597,-35.51494,-41.00877,10775.19,2907.534
28.21055,S,28.21055,0.1207312,1.953002,0.5926607,0.004736212,0,34.18252,0.6265973,0.005021879,-31.7861126981577,-31.78304,-0.4419602,132.058140581057,-80.63516,92.36155,-35.68015,-41.1222,10774.38,2908.457
28.22055,S,28.22055,0.1209053,1.898591,0.5926377,0.004607241,0,34.18252,0.6284001,0.004899389,-31.7842109502265,-31.78113,-0.44254,132.248930745328,-80.95297,92.35712,-35.84478,-41.23525,10773.57,2909.381
28.23055,S,28.23055,0.1210798,1.844453,0.5926147,0.004478896,0,34.18252,0.63021,0.004776823,-31.7823092389585,-31.77922,-0.4431216,132.440196683102,-81.27077,92.35268,-36.0088,-41.34792,10772.76,2910.304
28.24055,S,28.24055,0.1212547,1.790588,0.5925916,0.004351194,0,34.18252,0.6320268,0.0046542,-31.7804075658552,-31.77731,-0.4437051,132.631935992132,-81.58854,92.34824,-36.17223,-41.46021,10771.95,2911.228
28.25055,S,28.25055,0.1214301,1.737014,0.5925684,0.004224136,0,34.18252,0.6338507,0.004531523,-31.7784959306074,-31.77539,-0.4442904,132.824146727096,-81.9063,92.3438,-36.33506,-41.57211,10771.13,2912.151
28.26055,S,28.26055,0.1216059,1.683725,0.5925452,0.004097763,0,34.18252,0.635682,0.004408841,-31.7765743375294,-31.77346,-0.4448778,133.016826589147,-82.22404,92.33936,-36.49726,-41.68362,10770.3,2913.075
28.27055,S,28.27055,0.1217821,1.630741,0.5925219,0.003972062,0,34.18252,0.6375205,0.004286136,-31.7746627833857,-31.77154,-0.4454672,133.209961423027,-82.54176,92.33491,-36.65886,-41.79477,10769.48,2913.998
28.28055,S,28.28055,0.1219587,1.57806,0.5924986,0.003847079,0,34.18252,0.6393654,0.004163459,-31.772731260012,-31.7696,-0.4460578,133.40354911131,-82.85946,92.33044,-36.81982,-41.90553,10768.65,2914.921
28.29055,S,28.29055,0.1221357,1.52569,0.5924752,0.00372281,0,34.18252,0.6412177,0.004040814,-31.770799776767,-31.76766,-0.4466504,133.597605455264,-83.17714,92.32597,-36.98016,-42.01592,10767.82,2915.845
28.30055,S,28.30055,0.1223132,1.473639,0.5924517,0.003599274,0,34.18252,0.6430772,0.003918219,-31.7688683309546,-31.76572,-0.4472448,133.792116349586,-83.4948,92.3215,-37.13986,-42.12593,10766.98,2916.768
28.31055,S,28.31055,0.122491,1.421913,0.5924282,0.00347649,0,34.18252,0.644944,0.0037957,-31.7669169274895,-31.76376,-0.4478412,133.987067465419,-83.81243,92.31702,-37.29891,-42.23556,10766.15,2917.691
28.32055,S,28.32055,0.1226693,1.370519,0.5924046,0.003354474,0,34.18252,0.6468167,0.003673273,-31.7649755479897,-31.76181,-0.4484385,134.182481099237,-84.13005,92.31253,-37.45732,-42.34483,10765.31,2918.614
28.33055,S,28.33055,0.122848,1.319461,0.5923809,0.003233239,0,34.18252,0.6486976,0.003550961,-31.7630242157065,-31.75985,-0.4490382,134.378342943387,-84.44765,92.30804,-37.61507,-42.45371,10764.46,2919.537
28.34055,S,28.34055,0.1230271,1.268748,0.5923573,0.003112794,0,34.18252,0.6505854,0.003428775,-31.761062920883,-31.75788,-0.4496396,134.574656825761,-84.76523,92.30354,-37.77216,-42.56223,10763.61,2920.46
28.35055,S,28.35055,0.1232066,1.218386,0.5923335,0.002993167,0,34.18252,0.6524804,0.003306747,-31.7591016612082,-31.75591,-0.4502426,134.77141471278,-85.08279,92.29904,-37.92859,-42.67038,10762.76,2921.384
28.36055,S,28.36055,0.1233865,1.168384,0.5923097,0.002874363,0,34.18252,0.6543821,0.003184888,-31.7571304349481,-31.75393,-0.450847,134.968614522221,-85.40033,92.29453,-38.08434,-42.77816,10761.91,2922.306
28.37055,S,28.37055,0.1235668,1.118742,0.5922858,0.00275641,0,34.18252,0.6562905,0.00306323,-31.7551492421974,-31.75194,-0.4514528,135.166260078697,-85.71785,92.29002,-38.23941,-42.88556,10761.05,2923.229
28.38055,S,28.38055,0.1237475,1.069472,0.5922619,0.002639304,0,34.18252,0.6582068,0.002941779,-31.7531680934265,-31.74995,-0.4520608,135.364337508688,-86.03535,92.2855,-38.39381,-42.9926,10760.19,2924.152
28.39055,S,28.39055,0.1239286,1.020576,0.5922379,0.002523074,0,34.18252,0.6601295,0.002820564,-31.7511869730876,-31.74796,-0.4526699,135.562862423872,-86.35283,92.28098,-38.54751,-43.09928,10759.33,2925.075
28.40055,S,28.40055,0.1241101,0.972064,0.5922138,0.002407729,0,34.18252,0.6620594,0.002699602,-31.7491958879793,-31.74596,-0.4532805,135.761815102949,-86.67029,92.27645,-38.70052,-43.20559,10758.46,2925.998
28.41055,S,28.41055,0.124292,0.9239377,0.5921897,0.002293287,0,34.18252,0.6639966,0.002578921,-31.7471948424923,-31.74395,-0.4538929,135.961192995037,-86.98772,92.27191,-38.85283,-43.31153,10757.59,2926.921
28.42056,S,28.42056,0.1244742,0.8762112,0.5921655,0.002179754,0,34.18252,0.6659409,0.00245853,-31.7451938314266,-31.74194,-0.4545068,136.161000992341,-87.30514,92.26736,-39.00444,-43.41712,10756.72,2927.843
28.43056,S,28.43056,0.1246569,0.8288854,0.5921413,0.002067164,0,34.18252,0.6678919,0.002338472,-31.7431928505744,-31.73993,-0.4551219,136.361242401722,-87.62254,92.2628,-39.15533,-43.52234,10755.84,2928.766
28.44056,S,28.44056,0.1248399,0.7819629,0.592117,0.001955519,0,34.18252,0.6698501,0.002218755,-31.7411719063802,-31.7379,-0.4557385,136.561915177184,-87.93992,92.25825,-39.30551,-43.62721,10754.96,2929.688
28.45056,S,28.45056,0.1250234,0.7354568,0.5920927,0.001844825,0,34.18252,0.6718154,0.002099391,-31.7391609958544,-31.73588,-0.4563566,136.763005624405,-88.25728,92.25368,-39.45497,-43.73171,10754.08,2930.611
28.46056,S,28.46056,0.1252072,0.6893672,0.5920683,0.001735111,0,34.18252,0.6737878,0.001980421,-31.7371301221923,-31.73384,-0.4569762,136.964523404806,-88.57462,92.24911,-39.6037,-43.83586,10753.19,2931.534
28.47056,S,28.47056,0.1253914,0.6436989,0.5920439,0.001626381,0,34.18252,0.675767,0.001861852,-31.7350992776593,-31.7318,-0.4575969,137.166460685656,-88.89194,92.24453,-39.75171,-43.93966,10752.3,2932.456
28.48056,S,28.48056,0.125576,0.5984687,0.5920194,0.001518642,0,34.18252,0.6777535,0.0017437,-31.7330584705879,-31.72975,-0.4582192,137.368809677414,-89.20924,92.23994,-39.89898,-44.04309,10751.41,2933.378
28.49056,S,28.49056,0.1257609,0.5536675,0.5919948,0.001411938,0,34.18252,0.679747,0.001626022,-31.7310176928124,-31.7277,-0.4588426,137.571585805071,-89.52652,92.23535,-40.0455,-44.14617,10750.52,2934.301
28.50056,S,28.50056,0.1259463,0.5093058,0.5919702,0.001306245,0,34.18252,0.6817476,0.001508795,-31.7289769501958,-31.72565,-0.4594675,137.774768954549,-89.84377,92.23076,-40.19128,-44.2489,10749.62,2935.223
28.51056,S,28.51056,0.126132,0.4653937,0.5919455,0.001201588,0,34.18252,0.683755,0.001392057,-31.726916240586,-31.72358,-0.4600936,137.978370190429,-90.16101,92.22616,-40.33631,-44.35127,10748.72,2936.146
28.52056,S,28.52056,0.1263181,0.4219353,0.5919208,0.001097991,0,34.18252,0.6857694,0.001275842,-31.7248555605168,-31.72151,-0.4607208,138.182381048804,-90.47823,92.22155,-40.48058,-44.4533,10747.81,2937.068
28.53056,S,28.53056,0.1265045,0.378938,0.5918961,0.0009954643,0,34.18252,0.6877909,0.001160167,-31.7227949129677,-31.71944,-0.4613493,138.386793823581,-90.79543,92.21693,-40.62409,-44.55498,10746.9,2937.99
28.54056,S,28.54056,0.1266913,0.3364016,0.5918712,0.0008940243,0,34.18252,0.6898198,0.001045063,-31.7207243005394,-31.71736,-0.4619792,138.591618098466,-91.11261,92.2123,-40.76684,-44.65631,10745.99,2938.912
28.55056,S,28.55056,0.1268785,0.2943305,0.5918463,0.0007936714,0,34.18252,0.6918555,0.0009305344,-31.7186437174972,-31.71527,-0.4626101,138.796845327269,-91.42976,92.20768,-40.90882,-44.75729,10745.08,2939.834
28.56056,S,28.56056,0.1270661,0.252732,0.5918214,0.0006944154,0,34.18252,0.6938978,0.0008166013,-31.716563161388,-31.71318,-0.4632419,139.002474388777,-91.74689,92.20305,-41.05003,-44.85792,10744.16,2940.756
28.57056,S,28.57056,0.127254,0.2116172,0.5917965,0.0005962736,0,34.18252,0.6959481,0.0007032934,-31.7144726479674,-31.71108,-0.4638756,139.208503366387,-92.064,92.19841,-41.19045,-44.95821,10743.24,2941.678
28.58056,S,28.58056,0.1274423,0.1709881,0.5917714,0.0004992727,0,34.18252,0.6980046,0.0005906487,-31.7123721553953,-31.70897,-0.4645097,139.414936977728,-92.3811,92.19376,-41.33009,-45.05816,10742.32,2942.6
28.59056,S,28.59056,0.1276309,0.130844,0.5917463,0.0004034168,0,34.18252,0.7000684,0.0004786813,-31.7102816947588,-31.70687,-0.4651451,139.621760082176,-92.69817,92.18911,-41.46895,-45.15775,10741.39,2943.522
28.60056,S,28.60056,0.1278199,0.09119501,0.5917212,0.0003087049,0,34.18252,0.702139,0.0003673987,-31.7081712634943,-31.70475,-0.4657814,139.828977400171,-93.01522,92.18445,-41.60702,-45.25702,10740.46,2944.444
28.61056,S,28.61056,0.1280093,0.0520409,0.591696,0.0002151603,0,34.18252,0.704217,0.0002568376,-31.7060608654002,-31.70263,-0.466419,140.036586069641,-93.33224,92.17979,-41.74429,-45.35593,10739.53,2945.366
28.62056,S,28.62056,0.1281989,0.01339258,0.5916708,0.0001227827,0,34.18252,0.7063015,0.0001470064,-31.7039404913344,-31.7005,-0.4670572,140.244585147552,-93.64924,92.17512,-41.88076,-45.45451,10738.59,2946.288
28.63056,S,28.63056,0.128389,-0.02474807,0.5916454,0.00003159789,0,34.18252,0.7083932,0.00003794553,-31.7018101501989,-31.69836,-0.4676966,140.452972764758,-93.96622,92.17044,-42.01643,-45.55275,10737.65,2947.209
28.64056,S,28.64056,0.1285794,-0.06237454,0.5916201,-0.00005838975,0,34.18252,0.7104921,-0.0000703304,-31.6996798380357,-31.69622,-0.468337,140.661747059971,-94.28318,92.16576,-42.15129,-45.65065,10736.71,2948.131
28.65056,S,28.65056,0.1287701,-0.09947942,0.5915947,-0.0001471648,0,34.18252,0.7125978,-0.0001777931,-31.6975495519524,-31.69408,-0.4689782,140.870900526596,-94.60012,92.16106,-42.28534,-45.74823,10735.76,2949.052
28.66056,S,28.66056,0.1289613,-0.1360661,0.5915693,-0.0002347098,0,34.18252,0.714711,-0.0002844115,-31.695409299027,-31.69193,-0.4696206,141.080442633998,-94.91704,92.15636,-42.41857,-45.84546,10734.81,2949.974
28.67056,S,28.67056,0.1291527,-0.172127,0.5915438,-0.000321033,0,34.18252,0.7168307,-0.0003901851,-31.6932590689618,-31.68977,-0.4702635,141.290364778162,-95.23393,92.15166,-42.55099,-45.94236,10733.86,2950.896
28.68056,S,28.68056,0.1293445,-0.2076569,0.5915183,-0.0004061159,0,34.18252,0.7189577,-0.000495082,-31.6910988707169,-31.6876,-0.4709075,141.500672944246,-95.55081,92.14695,-42.68259,-46.03893,10732.91,2951.817
28.69056,S,28.69056,0.1295366,-0.2426484,0.5914927,-0.0004899467,0,34.18252,0.7210913,-0.0005990761,-31.6889386943394,-31.68543,-0.471552,141.71135296368,-95.86767,92.14223,-42.81336,-46.13517,10731.95,2952.739
28.70056,S,28.70056,0.1297291,-0.2771028,0.591467,-0.0005725076,0,34.18252,0.7232323,-0.0007021358,-31.6867785458252,-31.68326,-0.4721974,141.922401880754,-96.1845,92.1375,-42.9433,-46.23108,10730.99,2953.66
28.71056,S,28.71056,0.1299219,-0.3110145,0.5914414,-0.000653802,0,34.18252,0.7253801,-0.0008042539,-31.6845984289544,-31.68107,-0.4728438,142.1338302432,-96.50131,92.13277,-43.07241,-46.32666,10730.02,2954.581
28.72056,S,28.72056,0.130115,-0.3443806,0.5914156,-0.0007338164,0,34.18252,0.7275354,-0.0009054033,-31.6824183385909,-31.67888,-0.473491,142.345630633873,-96.8181,92.12803,-43.20069,-46.42192,10729.05,2955.503
28.73056,S,28.73056,0.1303085,-0.3772013,0.5913899,-0.0008125441,0,34.18252,0.729697,-0.001005563,-31.6802382688027,-31.67669,-0.4741386,142.557800032539,-97.13486,92.12329,-43.32813,-46.51684,10728.08,2956.424
28.74056,S,28.74056,0.1305024,-0.4094679,0.591364,-0.0008899855,0,34.18252,0.7318663,-0.001104724,-31.6780382293589,-31.67448,-0.4747871,142.770343420141,-97.4516,92.11855,-43.45473,-46.61144,10727.11,2957.345
28.75056,S,28.75056,0.1306965,-0.4411742,0.5913382,-0.0009661198,0,34.18252,0.7340419,-0.001202847,-31.6758482109569,-31.67228,-0.4754361,142.983247861736,-97.76832,92.1138,-43.58049,-46.70572,10726.13,2958.266
28.76056,S,28.76056,0.130891,-0.4723158,0.5913123,-0.001040933,0,34.18252,0.7362249,-0.001299903,-31.6736382215207,-31.67006,-0.4760859,143.196517174265,-98.08502,92.10904,-43.7054,-46.79967,10725.15,2959.187
28.77056,S,28.77056,0.1310858,-0.5028941,0.5912863,-0.001114414,0,34.18252,0.7384149,-0.001395867,-31.6714282543429,-31.66784,-0.4767362,143.410149598157,-98.4017,92.10427,-43.82946,-46.8933,10724.16,2960.108
28.78056,S,28.78056,0.1312809,-0.532903,0.5912603,-0.001186566,0,34.18252,0.7406119,-0.00149073,-31.66920831361,-31.66561,-0.4773872,143.62413784004,-98.71836,92.09949,-43.95268,-46.98661,10723.18,2961.029
28.79056,S,28.79056,0.1314764,-0.56234,0.5912343,-0.001257376,0,34.18252,0.7428154,-0.001584462,-31.6669883922024,-31.66338,-0.4780385,143.838491247305,-99.035,92.0947,-44.07504,-47.07961,10722.19,2961.95
28.80056,S,28.80056,0.1316722,-0.5912032,0.5912082,-0.001326836,0,34.18252,0.7450261,-0.001677042,-31.6647584958207,-31.66114,-0.4786904,144.053208057951,-99.35162,92.08992,-44.19654,-47.17228,10721.19,2962.871
28.81056,S,28.81056,0.1318683,-0.6194918,0.591182,-0.001394943,0,34.18252,0.7472444,-0.001768454,-31.6625186275447,-31.65889,-0.4793431,144.268274093175,-99.66821,92.08513,-44.31718,-47.26464,10720.2,2963.792
28.82056,S,28.82056,0.1320647,-0.6471995,0.5911558,-0.001461695,0,34.18252,0.749469,-0.001858679,-31.6602787771936,-31.65664,-0.479996,144.483694517196,-99.98478,92.08033,-44.43697,-47.35668,10719.2,2964.713
28.83056,S,28.83056,0.1322614,-0.674332,0.5911296,-0.001527077,0,34.18252,0.7517008,-0.001947688,-31.6580289520092,-31.65438,-0.4806495,144.699446821624,-100.3013,92.07552,-44.55589,-47.4484,10718.19,2965.634
28.84056,S,28.84056,0.1324585,-0.7008784,0.5911033,-0.001591102,0,34.18252,0.7539396,-0.002035482,-31.6557691474823,-31.65211,-0.4813033,144.915550026874,-100.6178,92.07071,-44.67395,-47.53981,10717.19,2966.554
28.85056,S,28.85056,0.1326559,-0.7268259,0.591077,-0.001653745,0,34.18252,0.7561851,-0.002122018,-31.6535193628498,-31.64985,-0.4819575,145.132016344682,-100.9343,92.06589,-44.79115,-47.63091,10716.18,2967.475
28.86057,S,28.86057,0.1328536,-0.752178,0.5910506,-0.001714974,0,34.18252,0.7584378,-0.002207239,-31.6512496031435,-31.64757,-0.4826122,145.348844153468,-101.2508,92.06106,-44.90747,-47.7217,10715.17,2968.396
28.87057,S,28.87057,0.1330516,-0.776934,0.5910242,-0.001774799,0,34.18252,0.7606981,-0.002291149,-31.6489698672532,-31.64528,-0.4832674,145.566037303938,-101.5673,92.05623,-45.02293,-47.81219,10714.15,2969.316
28.88057,S,28.88057,0.1332499,-0.8011153,0.5909978,-0.001833219,0,34.18252,0.7629648,-0.002373722,-31.6466901479393,-31.64299,-0.4839227,145.783518819287,-101.8837,92.05139,-45.13751,-47.90236,10713.13,2970.237
28.89057,S,28.89057,0.1334485,-0.8246912,0.5909713,-0.001890283,0,34.18252,0.7652385,-0.002455015,-31.6444004525092,-31.64069,-0.4845785,146.001356760909,-102.2001,92.04655,-45.25123,-47.99221,10712.11,2971.157
28.90057,S,28.90057,0.1336475,-0.8476595,0.5909448,-0.001945919,0,34.18252,0.7675192,-0.002534919,-31.6421107752326,-31.63839,-0.4852345,146.219544096413,-102.5165,92.04169,-45.36407,-48.08177,10711.08,2972.078
28.91057,S,28.91057,0.1338467,-0.8700215,0.5909182,-0.00200012,0,34.18252,0.7698069,-0.002613412,-31.6398111173052,-31.63608,-0.4858907,146.438090129096,-102.8329,92.03683,-45.47604,-48.17103,10710.05,2972.998
28.92057,S,28.92057,0.1340462,-0.8918021,0.5908916,-0.002052892,0,34.18252,0.7721018,-0.002690481,-31.6375014802912,-31.63376,-0.4865472,146.656917498285,-103.1492,92.03196,-45.58713,-48.25996,10709.02,2973.919
28.93057,S,28.93057,0.1342461,-0.9129671,0.590865,-0.002104292,0,34.18252,0.7744029,-0.002766189,-31.6351918568776,-31.63144,-0.4872036,146.876089330206,-103.4655,92.02708,-45.69735,-48.3486,10707.99,2974.839
28.94057,S,28.94057,0.1344462,-0.9335256,0.5908383,-0.002154241,0,34.18252,0.776711,-0.002840419,-31.6328722513349,-31.62911,-0.4878601,147.095620306812,-103.7818,92.0222,-45.80669,-48.43694,10706.95,2975.759
28.95057,S,28.95057,0.1346467,-0.953469,0.5908115,-0.002202759,0,34.18252,0.7790269,-0.002913184,-31.6305426729498,-31.62677,-0.4885173,147.315498024935,-104.0981,92.01732,-45.91515,-48.52499,10705.91,2976.679
28.96057,S,28.96057,0.1348474,-0.972824,0.5907847,-0.002249825,0,34.18252,0.7813497,-0.002984434,-31.6282031109554,-31.62442,-0.4891745,147.535650162782,-104.4143,92.01243,-46.02274,-48.61271,10704.87,2977.6
28.97057,S,28.97057,0.1350484,-0.9915624,0.5907579,-0.002295503,0,34.18252,0.7836783,-0.003054242,-31.6258735567709,-31.62208,-0.4898313,147.756145733097,-104.7305,92.00753,-46.12944,-48.70014,10703.82,2978.52
28.98057,S,28.98057,0.1352497,-1.009681,0.5907311,-0.002339727,0,34.18252,0.7860147,-0.003122506,-31.623524029482,-31.61972,-0.4904887,147.976977827912,-105.0467,92.00262,-46.23528,-48.78728,10702.77,2979.44
28.99057,S,28.99057,0.1354514,-1.027181,0.5907041,-0.002382489,0,34.18252,0.7883583,-0.003189201,-31.6211745205266,-31.61736,-0.4911463,148.198155674847,-105.3629,91.9977,-46.34023,-48.87414,10701.71,2980.36
29.00057,S,29.00057,0.1356533,-1.044088,0.5906772,-0.00242379,0,34.18252,0.7907086,-0.003254304,-31.6188050230083,-31.61498,-0.4918035,148.419601168305,-105.679,91.99278,-46.4443,-48.96067,10700.66,2981.28
29.01057,S,29.01057,0.1358555,-1.060377,0.5906503,-0.002463694,0,34.18252,0.7930653,-0.003317892,-31.6164455395154,-31.61261,-0.4924607,148.64138913285,-105.9951,91.98786,-46.54749,-49.04692,10699.6,2982.2
29.02057,S,29.02057,0.1360579,-1.076046,0.5906233,-0.002502141,0,34.18252,0.7954296,-0.00337987,-31.6140760787137,-31.61023,-0.4931183,148.86351269726,-106.3112,91.98293,-46.64981,-49.13288,10698.54,2983.12
29.03057,S,29.03057,0.1362607,-1.091096,0.5905962,-0.002539123,0,34.18252,0.7978003,-0.003440205,-31.611696625023,-31.60784,-0.4937753,149.085970362258,-106.6273,91.978,-46.75124,-49.21855,10697.47,2984.04
29.04057,S,29.04057,0.1364638,-1.105521,0.5905691,-0.002574643,0,34.18252,0.8001787,-0.00349889,-31.6093071940596,-31.60544,-0.4944327,149.308760635255,-106.9434,91.97305,-46.85181,-49.30394,10696.4,2984.959
29.05057,S,29.05057,0.1366672,-1.11935,0.590542,-0.002608692,0,34.18252,0.8025641,-0.00355589,-31.6069077780317,-31.60303,-0.49509,149.531810300159,-107.2594,91.9681,-46.95149,-49.38902,10695.33,2985.879
29.06057,S,29.06057,0.1368708,-1.132559,0.5905148,-0.002641333,0,34.18252,0.8049557,-0.003611277,-31.6045183713486,-31.60063,-0.495747,149.755189399813,-107.5754,91.96314,-47.0503,-49.47381,10694.25,2986.799
29.07057,S,29.07057,0.1370747,-1.145148,0.5904877,-0.002672512,0,34.18252,0.807355,-0.003664965,-31.6021089855389,-31.59821,-0.4964042,149.978901762516,-107.8914,91.95818,-47.14823,-49.55833,10693.17,2987.718
29.08057,S,29.08057,0.137279,-1.157115,0.5904604,-0.002702228,0,34.18252,0.8097607,-0.00371693,-31.5996996071546,-31.59579,-0.4970609,150.20293531644,-108.2074,91.95321,-47.24529,-49.64256,10692.09,2988.638
29.09057,S,29.09057,0.1374834,-1.168484,0.5904332,-0.002730477,0,34.18252,0.8121743,-0.00376715,-31.5972802500086,-31.59336,-0.4977179,150.427221767853,-108.5233,91.94823,-47.34148,-49.72649,10691,2989.557
29.10057,S,29.10057,0.1376881,-1.179233,0.5904058,-0.002757315,0,34.18252,0.8145937,-0.003815687,-31.5948508999378,-31.59092,-0.4983743,150.651831604428,-108.8392,91.94324,-47.43679,-49.81014,10689.92,2990.477
29.11057,S,29.11057,0.1378932,-1.189365,0.5903785,-0.002782688,0,34.18252,0.8170198,-0.003862447,-31.5924215572487,-31.58848,-0.4990302,150.876768649636,-109.1551,91.93825,-47.53124,-49.89351,10688.82,2991.396
29.12057,S,29.12057,0.1380985,-1.198876,0.5903512,-0.002806606,0,34.18252,0.8194542,-0.003907433,-31.5899822389808,-31.58603,-0.4996866,151.102026183308,-109.471,91.93325,-47.62482,-49.97661,10687.73,2992.316
